SOC,Voltage,Current
57.2453222453222,3.847,-1.0165
57.2411642411642,3.8482,-0.3193
57.2370062370062,3.847,-1.1723
57.2328482328482,3.849,0.069
57.2307692307692,3.8479,-0.7586
57.2245322245322,3.8465,-1.5759
57.2162162162162,3.8458,-1.8006
57.2037422037422,3.8455,-1.9207
57.1975051975052,3.8475,-0.4087
57.1933471933472,3.8463,-1.346
57.1871101871102,3.8477,-0.4265
57.1808731808732,3.8452,-2.1148
57.1704781704782,3.8458,-1.4814
57.1600831600832,3.8455,-1.6857
57.1517671517672,3.8462,-1.1161
57.1455301455301,3.8462,-1.1366
57.1392931392931,3.8462,-1.157
57.1309771309771,3.8453,-1.6755
57.1247401247401,3.8468,-0.5466
57.1185031185031,3.845,-1.9002
57.1060291060291,3.8436,-2.5081
57.0914760914761,3.844,-2.0612
57.0790020790021,3.8438,-2.1301
57.0665280665281,3.8426,-2.7942
57.051975051975,3.8431,-2.2987
57.04158004158,3.8455,-0.7279
57.04158004158,3.847,0.046
57.037422037422,3.845,-1.5146
57.037422037422,3.8502,1.9054
57.043659043659,3.848,0.0587
57.04158004158,3.8468,-0.659
57.039501039501,3.848,0.0613
57.04158004158,3.849,0.6998
57.0665280665281,3.8583,6.4338
57.0873180873181,3.8529,1.9207
57.0893970893971,3.8482,-0.9731
57.0873180873181,3.85,0.5568
57.0893970893971,3.8485,-0.4138
57.0893970893971,3.8504,0.871
57.0997920997921,3.8534,2.7687
57.1164241164241,3.8537,2.5184
57.1288981288981,3.8532,1.9897
57.1372141372141,3.8517,0.9042
57.1413721413721,3.8515,0.9399
57.1455301455301,3.8505,0.2758
57.1455301455301,3.8497,-0.0868
57.1455301455301,3.8494,-0.1047
57.1455301455301,3.8494,-0.1047
57.1434511434511,3.8492,-0.1047
57.1434511434511,3.8492,-0.1047
57.1434511434511,3.8492,-0.1047
57.1434511434511,3.849,-0.1047
57.1413721413721,3.849,-0.1047
57.1413721413721,3.849,-0.1047
57.1413721413721,3.849,-0.1047
57.1392931392931,3.849,-0.1047
57.1392931392931,3.849,-0.1047
57.1392931392931,3.849,-0.1047
57.1392931392931,3.849,-0.1047
57.1372141372141,3.849,-0.1047
57.1372141372141,3.849,-0.1047
57.1372141372141,3.849,-0.1047
57.1351351351351,3.849,-0.1047
57.1351351351351,3.849,-0.1047
57.1351351351351,3.8489,-0.1047
57.1351351351351,3.8489,-0.1047
57.1330561330561,3.8489,-0.1047
57.1330561330561,3.8489,-0.1047
57.1330561330561,3.8489,-0.1047
57.1309771309771,3.8489,-0.1124
57.1309771309771,3.8485,-0.355
57.1247401247401,3.8465,-1.6423
57.1122661122661,3.8443,-2.7635
57.0935550935551,3.8423,-3.6779
57.0727650727651,3.8418,-3.6268
57.051975051975,3.8418,-3.305
57.024948024948,3.8379,-5.6216
56.993762993763,3.8379,-5.0673
56.962577962578,3.8366,-5.6445
56.9376299376299,3.8391,-3.6651
56.9168399168399,3.8388,-3.8694
56.8939708939709,3.8394,-3.402
56.8752598752599,3.8394,-3.3152
56.8482328482328,3.8359,-5.6599
56.8128898128898,3.8334,-6.8399
56.7754677754678,3.8335,-6.186
56.7380457380457,3.8327,-6.5436
56.7089397089397,3.8369,-3.5783
56.6902286902287,3.8376,-3.374
56.6694386694387,3.8371,-3.752
56.6548856548856,3.8408,-1.4226
56.6507276507276,3.8431,-0.2529
56.6486486486486,3.8438,-0.235
56.6507276507276,3.8455,0.5389
56.6507276507276,3.8447,-0.1992
56.6528066528066,3.8465,0.7918
56.6569646569647,3.8466,0.5568
56.6569646569647,3.8455,-0.1456
56.6590436590436,3.8471,0.7969
56.6611226611227,3.8458,-0.1124
56.6486486486486,3.8409,-3.2769
56.6340956340956,3.8416,-2.2578
56.6153846153846,3.8383,-4.2628
56.5925155925156,3.8388,-3.5323
56.5717255717256,3.8383,-3.6217
56.5509355509355,3.8383,-3.4148
56.5301455301455,3.8374,-3.7954
56.5093555093555,3.8371,-3.8924
56.4906444906445,3.8391,-2.4213
56.4760914760915,3.8388,-2.7584
56.4553014553015,3.8366,-4.0763
56.4428274428274,3.842,-0.355
56.4303534303534,3.8369,-4.1223
56.4178794178794,3.842,-0.3703
56.4199584199584,3.8445,0.7484
56.4261954261954,3.8465,1.5401
56.4303534303534,3.8442,-0.2784
56.4303534303534,3.8458,0.7739
56.4345114345114,3.8458,0.5313
56.4365904365904,3.8447,-0.2094
56.4261954261954,3.8398,-3.3714
56.4074844074844,3.8401,-2.549
56.3929313929314,3.8398,-2.5847
56.3700623700624,3.8356,-5.098
56.3388773388773,3.8329,-6.2626
56.3076923076923,3.8352,-4.1759
56.2848232848233,3.8354,-3.9435
56.2640332640333,3.8367,-3.0189
56.2515592515593,3.8389,-1.7317
56.2411642411642,3.8393,-1.7317
56.2349272349272,3.8415,-0.4367
56.2286902286902,3.8399,-1.7036
56.2245322245322,3.8433,0.4521
56.2203742203742,3.8404,-1.6525
56.2120582120582,3.8403,-1.655
56.2058212058212,3.8421,-0.3882
56.1954261954262,3.8384,-2.9117
56.1746361746362,3.8364,-3.9384
56.1517671517671,3.835,-4.3624
56.1288981288981,3.8366,-3.1007
56.1039501039501,3.8327,-5.5807
56.0727650727651,3.8332,-4.6714
56.045738045738,3.8329,-4.7761
56.018711018711,3.833,-4.5207
55.987525987526,3.8297,-6.5078
55.962577962578,3.8357,-2.1608
55.9397089397089,3.8317,-5.1593
55.9168399168399,3.834,-3.3561
55.9002079002079,3.8359,-2.2578
55.8877338877339,3.8362,-2.2578
55.8648648648649,3.8317,-5.3176
55.8482328482329,3.8379,-0.8301
55.8295218295218,3.8315,-5.3789
55.8087318087318,3.8356,-2.3651
55.7941787941788,3.8357,-2.3651
55.7754677754678,3.8334,-3.9103
55.7588357588358,3.8354,-2.4034
55.7401247401247,3.8332,-3.9614
55.7214137214137,3.8352,-2.4417
55.7027027027027,3.8329,-4.0099
55.6798336798337,3.833,-3.66
55.6673596673597,3.8366,-1.3383
55.6548856548856,3.8352,-2.4775
55.6507276507276,3.8399,0.4904
55.6444906444906,3.8361,-2.4008
55.6361746361746,3.8381,-0.8812
55.6257796257796,3.8361,-2.3651
55.6112266112266,3.8359,-2.3651
55.5987525987526,3.8357,-2.3651
55.5841995841996,3.8356,-2.3625
55.5530145530145,3.8261,-8.3749
55.5176715176715,3.8312,-4.0968
55.4927234927235,3.8312,-4.1478
55.4698544698545,3.8308,-4.2015
55.4511434511435,3.8332,-2.6256
55.4241164241164,3.8283,-5.9178
55.4116424116424,3.8375,0.4061
55.4095634095634,3.8364,-1.0344
55.4033264033264,3.8367,-1.0114
55.3991683991684,3.8371,-0.9833
55.3887733887734,3.8347,-2.5056
55.3700623700624,3.832,-4.0968
55.3492723492723,3.8339,-2.5464
55.3347193347193,3.8339,-2.5464
55.3160083160083,3.8313,-4.1478
55.2910602910603,3.8307,-4.2015
55.2681912681913,3.8303,-4.2526
55.2474012474012,3.8325,-2.6665
55.2224532224532,3.8281,-5.5603
55.1933471933472,3.8293,-4.3981
55.1725571725572,3.8317,-2.7763
55.1580041580042,3.8318,-2.7763
55.1413721413721,3.832,-2.7737
55.1351351351351,3.8365,0.0281
55.1330561330561,3.8354,-1.0957
55.1268191268191,3.8357,-1.0651
55.1143451143451,3.8334,-2.623
55.0997920997921,3.833,-2.623
55.0935550935551,3.8377,0.4368
55.0956340956341,3.8379,0.1328
55.0852390852391,3.8322,-3.66
55.0706860706861,3.835,-1.3383
55.0602910602911,3.8334,-2.4775
55.045738045738,3.8332,-2.4775
55.035343035343,3.8354,-0.9348
55.029106029106,3.8357,-0.9093
55.02079002079,3.8335,-2.4008
55.006237006237,3.8334,-2.4034
54.987525987526,3.8307,-3.9614
54.960498960499,3.8281,-5.218
54.9355509355509,3.8291,-4.1019
54.9106029106029,3.829,-4.1529
54.8918918918919,3.8312,-2.5873
54.8711018711019,3.8288,-4.2015
54.8419958419958,3.8258,-5.9229
54.8170478170478,3.8302,-2.7048
54.8024948024948,3.8305,-2.7073
54.7837837837838,3.8286,-3.9384
54.7629937629938,3.8303,-2.738
54.7505197505198,3.8324,-1.5197
54.7422037422037,3.8334,-1.0983
54.7401247401247,3.8362,0.4214
54.7442827442827,3.8369,0.4521
54.7380457380457,3.8325,-2.5081
54.7234927234927,3.832,-2.5081
54.6985446985447,3.8268,-5.7339
54.6777546777547,3.833,-1.0114
54.6632016632017,3.8286,-4.1529
54.6569646569647,3.837,1.4558
54.6632016632017,3.8365,0.4929
54.6611226611227,3.8347,-0.8786
54.6611226611227,3.837,0.5338
54.6632016632017,3.837,0.2426
54.6652806652807,3.8377,0.5798
54.6715176715177,3.8399,1.8313
54.6860706860707,3.8418,2.7125
54.7193347193347,3.8502,7.8284
54.7609147609148,3.8504,6.6841
54.7983367983368,3.8507,6.3368
54.8503118503119,3.8591,11.3709
54.9209979209979,3.863,12.6454
54.987525987526,3.8615,10.5127
55.031185031185,3.8536,4.8579
55.043659043659,3.846,0.4291
55.035343035343,3.8386,-3.3229
55.012474012474,3.835,-4.439
54.983367983368,3.8313,-5.8412
54.9542619542619,3.832,-4.4978
54.9293139293139,3.8318,-4.1376
54.9064449064449,3.8322,-3.6166
54.8898128898129,3.8339,-2.3395
54.8835758835759,3.8377,0.0434
54.8814968814969,3.8371,-0.7279
54.8814968814969,3.8396,0.7356
54.8835758835759,3.8386,-0.1149
54.8814968814969,3.8377,-0.6845
54.8794178794179,3.8389,0.0562
54.8752598752599,3.8366,-1.4482
54.8752598752599,3.8407,1.3741
54.8773388773389,3.8381,-0.6462
54.8773388773389,3.8401,0.7024
54.8752598752599,3.8371,-1.3511
54.8711018711019,3.8391,0.069
54.8690228690229,3.8369,-1.3511
54.8627858627859,3.8377,-0.6334
54.8565488565489,3.8366,-1.3741
54.8544698544699,3.8386,0.0639
54.8523908523908,3.8377,-0.6334
54.8503118503119,3.8389,0.069
54.8565488565489,3.8416,1.7445
54.8690228690229,3.8436,2.7482
54.8814968814969,3.8424,1.5248
54.8918918918919,3.8438,2.3574
54.9064449064449,3.8443,2.5107
54.9189189189189,3.8433,1.5606
54.9293139293139,3.8436,1.8211
54.9376299376299,3.8429,1.3077
54.9438669438669,3.8426,1.0932
54.9480249480249,3.8414,0.309
54.952182952183,3.8416,0.636
54.9542619542619,3.8409,0.1584
54.9542619542619,3.8403,-0.0715
54.9542619542619,3.8406,0.12
54.9542619542619,3.8401,-0.0281
54.9542619542619,3.8399,-0.0843
54.9542619542619,3.8399,-0.1022
54.952182952183,3.8399,-0.1047
54.952182952183,3.8398,-0.1328
54.952182952183,3.8396,-0.212
54.9501039501039,3.8391,-0.4827
54.9438669438669,3.8379,-1.2285
54.9355509355509,3.8371,-1.6295
54.9272349272349,3.8374,-1.2209
54.9230769230769,3.8388,-0.235
54.9230769230769,3.8397,0.2069
54.9251559251559,3.8406,0.6615
54.9272349272349,3.8391,-0.4342
54.9230769230769,3.8384,-0.7024
54.9189189189189,3.8388,-0.4827
54.9168399168399,3.8391,-0.2248
54.9230769230769,3.8428,2.0254
54.9313929313929,3.8411,0.5926
54.9334719334719,3.8401,-0.0026
54.9313929313929,3.8398,-0.1022
54.9313929313929,3.8398,-0.1047
54.9313929313929,3.8396,-0.1047
54.9313929313929,3.8396,-0.1047
54.9293139293139,3.8396,-0.1047
54.9293139293139,3.8396,-0.1022
54.9293139293139,3.8396,-0.1047
54.9272349272349,3.8396,-0.1047
54.9272349272349,3.8396,-0.1047
54.9272349272349,3.8396,-0.1022
54.9272349272349,3.8396,-0.1022
54.9251559251559,3.8396,-0.1022
54.9251559251559,3.8396,-0.1022
54.9251559251559,3.8396,-0.1047
54.9230769230769,3.8396,-0.1047
54.9230769230769,3.8396,-0.1047
54.9230769230769,3.8396,-0.1047
54.9209979209979,3.8396,-0.1047
54.9209979209979,3.8396,-0.1047
54.9209979209979,3.8396,-0.1047
54.9209979209979,3.8396,-0.1047
54.9189189189189,3.8396,-0.1047
54.9189189189189,3.8396,-0.1047
54.9189189189189,3.8396,-0.1047
54.9168399168399,3.8396,-0.1047
54.9168399168399,3.8396,-0.1124
54.9168399168399,3.8394,-0.1839
54.9147609147609,3.8389,-0.4495
54.9106029106029,3.8381,-0.9578
54.9002079002079,3.8356,-2.4953
54.8835758835759,3.8337,-3.2897
54.8648648648649,3.8335,-3.0317
54.8482328482328,3.8332,-3.0496
54.8357588357588,3.8354,-1.3996
54.8232848232848,3.834,-2.4289
54.8066528066528,3.8325,-3.2309
54.7920997920998,3.8335,-2.3651
54.7858627858628,3.8374,0.0843
54.8004158004158,3.8451,4.6919
54.8212058212058,3.8438,2.8376
54.8378378378378,3.8439,2.6639
54.8419958419958,3.8398,-0.2682
54.8336798336798,3.8359,-2.4545
54.8170478170478,3.8337,-3.3305
54.7962577962578,3.8322,-3.872
54.7754677754678,3.8315,-3.7903
54.7525987525988,3.8315,-3.5246
54.7297297297297,3.8295,-4.5565
54.7089397089397,3.8317,-2.8248
54.6902286902287,3.8305,-3.5604
54.6777546777547,3.8335,-1.4916
54.6652806652807,3.8325,-2.337
54.6590436590437,3.8362,0.0434
54.6569646569647,3.8356,-0.7305
54.6569646569647,3.838,0.7356
54.6569646569647,3.8362,-0.6998
54.6528066528066,3.8361,-0.6998
54.6465696465696,3.8349,-1.489
54.6382536382536,3.8347,-1.5146
54.6237006237006,3.8318,-3.2258
54.6112266112266,3.834,-1.4073
54.6049896049896,3.8352,-0.7867
54.5987525987526,3.8354,-0.7867
54.6029106029106,3.8399,1.9897
54.6278586278586,3.847,6.0635
54.6632016632017,3.848,5.7161
54.6923076923077,3.847,4.3956
54.7130977130977,3.8458,3.3995
54.7297297297297,3.8446,2.503
54.7422037422037,3.8434,1.816
54.7463617463617,3.8394,-0.6768
54.7359667359667,3.8362,-2.2246
54.7193347193347,3.8334,-3.5578
54.6985446985447,3.8325,-3.4889
54.6777546777547,3.8317,-3.6472
54.6611226611227,3.833,-2.4315
54.6507276507277,3.8344,-1.5733
54.6444906444906,3.8361,-0.4572
54.6403326403326,3.8364,-0.4572
54.6382536382536,3.8366,-0.4572
54.6340956340956,3.835,-1.4839
54.6278586278586,3.8364,-0.4751
54.6257796257796,3.8372,-0.0434
54.6257796257796,3.8377,0.0843
54.6278586278586,3.8379,0.0868
54.6237006237006,3.8352,-1.604
54.6112266112266,3.834,-2.1327
54.5987525987526,3.8332,-2.4034
54.5883575883576,3.835,-1.0191
54.5821205821206,3.8349,-1.1953
54.5738045738046,3.8337,-1.9079
54.5654885654886,3.8345,-1.2668
54.5571725571726,3.8345,-1.2873
54.5488565488566,3.8335,-1.8568
54.5343035343035,3.8318,-2.8657
54.5197505197505,3.8325,-2.2067
54.5114345114345,3.8347,-0.6896
54.5093555093555,3.8364,0.0562
54.5072765072765,3.8354,-0.6743
54.5072765072765,3.8377,0.7177
54.5114345114345,3.837,0.0664
54.5114345114345,3.8372,0.069
54.5135135135135,3.838,0.5364
54.5197505197505,3.8402,1.8492
54.5280665280665,3.8396,1.0676
54.5280665280665,3.8361,-1.1621
54.5155925155925,3.8327,-3.0598
54.4968814968815,3.8315,-3.2565
54.4760914760915,3.8303,-3.6523
54.4573804573805,3.831,-2.8478
54.4365904365904,3.829,-4.0431
54.4199584199584,3.8313,-2.268
54.4033264033264,3.8295,-3.4582
54.3887733887734,3.8318,-1.747
54.3762993762994,3.8308,-2.4698
54.3617463617464,3.8303,-2.7712
54.3513513513513,3.833,-0.9322
54.3388773388773,3.8303,-2.8504
54.3284823284823,3.833,-0.968
54.3180873180873,3.8305,-2.6792
54.3076923076923,3.8329,-1.0038
54.2952182952183,3.83,-3.0011
54.2869022869023,3.8342,-0.0613
54.2869022869023,3.8347,-0.0536
54.2827442827443,3.8335,-1.0012
54.2785862785863,3.835,-0.046
54.2785862785863,3.8349,-0.2631
54.2806652806653,3.8367,0.7918
54.2827442827443,3.8357,-0.0179
54.2744282744283,3.8329,-1.8517
54.2702702702703,3.8354,-0.0153
54.2681912681913,3.8342,-0.9118
54.2619542619543,3.834,-0.9144
54.2536382536382,3.8325,-1.8543
54.2474012474012,3.8335,-0.9322
54.2453222453222,3.835,-0.0179
54.2411642411642,3.8339,-0.9118
54.2411642411642,3.8367,0.7841
54.2432432432432,3.8354,-0.2043
54.2432432432432,3.8359,0.0026
54.2432432432432,3.8359,0.0102
54.2432432432432,3.8359,0.0153
54.2432432432432,3.836,0.0204
54.2557172557173,3.8423,4.0508
54.2681912681913,3.8391,1.2234
54.2744282744283,3.8382,0.7126
54.2910602910603,3.8439,4.4748
54.3180873180873,3.8451,4.5131
54.3430353430353,3.845,4.0508
54.3617463617464,3.8433,2.6665
54.3700623700624,3.8389,-0.0255
54.3700623700624,3.8391,0.3269
54.3700623700624,3.8372,-0.5772
54.3575883575884,3.833,-3.0496
54.3367983367983,3.83,-4.3368
54.3118503118503,3.8286,-4.6306
54.2869022869023,3.8288,-4.0099
54.2681912681913,3.831,-2.3242
54.2557172557173,3.8317,-1.9105
54.2474012474012,3.8339,-0.5747
54.2432432432432,3.833,-1.2643
54.2349272349272,3.833,-1.2924
54.2307692307692,3.8342,-0.5977
54.2245322245322,3.8335,-1.1315
54.2162162162162,3.832,-2.0663
54.2058212058212,3.8327,-1.3767
54.1995841995842,3.8339,-0.6487
54.1933471933472,3.8329,-1.3996
54.1891891891892,3.8352,0.0613
54.1891891891892,3.8342,-0.6462
54.1891891891892,3.8365,0.7024
54.1891891891892,3.8345,-0.6206
54.1871101871102,3.8357,0.069
54.1912681912682,3.8375,1.134
54.2016632016632,3.8396,2.2119
54.2203742203742,3.8436,4.439
54.2432432432432,3.8438,3.9691
54.2577962577963,3.8397,1.0319
54.2619542619543,3.8384,0.3831
54.2619542619543,3.8371,-0.2835
54.2619542619543,3.8374,0.0511
54.2619542619543,3.8366,-0.2758
54.2640332640333,3.8387,1.1238
54.2723492723493,3.8399,1.7777
54.2806652806653,3.8396,1.323
54.2848232848233,3.8382,0.3397
54.2869022869023,3.8372,-0.0613
54.2848232848233,3.8371,-0.1022
54.2848232848233,3.8369,-0.1022
54.2848232848233,3.8369,-0.1047
54.2848232848233,3.8369,-0.1047
54.2827442827443,3.8367,-0.1047
54.2827442827443,3.8367,-0.1022
54.2827442827443,3.8367,-0.1047
54.2806652806653,3.8367,-0.1047
54.2806652806653,3.8367,-0.1047
54.2806652806653,3.8367,-0.1022
54.2806652806653,3.8367,-0.1022
54.2785862785863,3.8367,-0.1047
54.2785862785863,3.8367,-0.1047
54.2785862785863,3.8366,-0.1047
54.2765072765073,3.8366,-0.1047
54.2765072765073,3.8366,-0.1047
54.2765072765073,3.8366,-0.1047
54.2765072765073,3.8366,-0.1047
54.2744282744283,3.8366,-0.1047
54.2744282744283,3.8366,-0.1047
54.2744282744283,3.8366,-0.1047
54.2723492723493,3.8366,-0.1047
54.2723492723493,3.8366,-0.1047
54.2723492723493,3.8366,-0.1047
54.2723492723493,3.8366,-0.1047
54.2702702702703,3.8366,-0.1047
54.2702702702703,3.8366,-0.1047
54.2702702702703,3.8366,-0.1047
54.2681912681913,3.8366,-0.1047
54.2681912681913,3.8364,-0.1864
54.2640332640333,3.8352,-1.0114
54.2557172557173,3.8334,-1.9769
54.2453222453222,3.8334,-1.7598
54.2307692307692,3.8313,-2.8887
54.2141372141372,3.8305,-3.1134
54.1975051975052,3.8308,-2.6103
54.1808731808732,3.8303,-2.8861
54.1746361746362,3.8347,0.0843
54.1746361746362,3.8344,-0.4163
54.1746361746362,3.8367,0.8735
54.1808731808732,3.8374,0.9297
54.1871101871102,3.838,1.1596
54.1891891891892,3.8359,-0.3346
54.1871101871102,3.8364,0.069
54.1850311850312,3.835,-0.7611
54.1829521829522,3.8356,-0.3371
54.1808731808732,3.8356,-0.3346
54.1767151767152,3.8347,-0.7764
54.1683991683992,3.8317,-2.6077
54.1538461538462,3.8322,-1.9309
54.1455301455301,3.833,-1.3537
54.1351351351351,3.8317,-2.1224
54.1268191268191,3.834,-0.4572
54.1226611226611,3.8334,-1.0421
54.1205821205821,3.8352,0.0843
54.1185031185031,3.8337,-1.037
54.1164241164241,3.8353,0.0843
54.1081081081081,3.8312,-2.715
54.0914760914761,3.8291,-3.5859
54.0686070686071,3.8281,-3.8848
54.045738045738,3.8268,-4.3879
54.029106029106,3.8308,-1.4507
54.027027027027,3.8347,0.7228
54.035343035343,3.8374,1.9667
54.049896049896,3.8402,3.2795
54.0644490644491,3.8377,1.1749
54.0665280665281,3.8362,0.0868
54.0623700623701,3.833,-1.724
54.060291060291,3.8364,0.6181
54.0623700623701,3.8357,0.0868
54.0706860706861,3.8399,2.7329
54.0810810810811,3.8386,1.3945
54.0893970893971,3.8384,1.1851
54.0977130977131,3.8394,1.7777
54.1060291060291,3.8387,1.2311
54.1164241164241,3.8402,2.2016
54.1247401247401,3.8386,0.8582
54.1288981288981,3.838,0.59
54.1309771309771,3.8366,-0.1507
54.1288981288981,3.8364,-0.1532
54.1288981288981,3.8364,-0.046
54.1268191268191,3.8356,-0.521
54.1268191268191,3.8365,0.0766
54.1268191268191,3.8365,0.1124
54.1268191268191,3.8365,0.069
54.1268191268191,3.8361,-0.1252
54.1268191268191,3.8361,-0.0715
54.1247401247401,3.8357,-0.3193
54.1226611226611,3.8345,-1.0421
54.1205821205821,3.8365,0.3014
54.1226611226611,3.8367,0.258
54.1226611226611,3.8361,-0.0664
54.1226611226611,3.8359,-0.1252
54.1205821205821,3.8357,-0.2682
54.1185031185031,3.8354,-0.3984
54.1185031185031,3.8362,0.0153
54.1164241164241,3.8357,-0.2094
54.1164241164241,3.8357,-0.2426
54.1164241164241,3.8362,0.0153
54.1143451143451,3.8359,-0.1379
54.1143451143451,3.8359,-0.1379
54.1122661122661,3.8354,-0.4291
54.1101871101871,3.835,-0.5568
54.1101871101871,3.8367,0.4597
54.1122661122661,3.8365,0.212
54.1101871101871,3.8354,-0.5032
54.1081081081081,3.8357,-0.212
54.1081081081081,3.8364,0.1303
54.1101871101871,3.8364,0.0434
54.1081081081081,3.8359,-0.1584
54.1039501039501,3.8335,-1.6499
54.0831600831601,3.828,-4.9141
54.054054054054,3.8256,-5.6931
54.014553014553,3.8217,-7.5295
53.972972972973,3.8222,-6.4772
53.9334719334719,3.8204,-7.2255
53.8918918918919,3.8194,-7.4528
53.8419958419958,3.8145,-10.1346
53.7837837837838,3.8147,-9.302
53.7297297297297,3.8125,-10.1755
53.6756756756757,3.8145,-8.3927
53.6299376299376,3.8157,-7.5601
53.5883575883576,3.8172,-6.5563
53.5446985446985,3.8138,-8.6379
53.4968814968815,3.8157,-7.1974
53.4553014553015,3.8152,-7.4809
53.4158004158004,3.8162,-6.5972
53.3783783783784,3.8165,-6.4133
53.3388773388773,3.8155,-7.0033
53.2993762993763,3.8157,-6.8118
53.2577962577963,3.8145,-7.4298
53.2203742203742,3.8165,-5.9357
53.1871101871102,3.817,-5.6394
53.1642411642412,3.8216,-2.784
53.1476091476091,3.8222,-2.784
53.1309771309771,3.8226,-2.7814
53.1039501039501,3.8175,-6.1783
53.0665280665281,3.8167,-6.3112
53.045738045738,3.8241,-1.2745
53.033264033264,3.8224,-2.9091
53.02079002079,3.8251,-1.2413
53.018711018711,3.8283,0.3423
53.010395010395,3.8239,-2.7814
52.989604989605,3.8211,-4.4569
52.968814968815,3.8229,-2.8274
52.948024948025,3.8204,-4.5105
52.9106029106029,3.815,-7.6521
52.8711018711019,3.8157,-6.5002
52.8399168399168,3.8179,-4.8349
52.8004158004158,3.8126,-8.1067
52.7713097713098,3.8194,-3.2488
52.7401247401247,3.8143,-6.9037
52.7172557172557,3.8219,-1.5631
52.6985446985447,3.8173,-5.1082
52.6673596673597,3.8168,-5.1695
52.6569646569646,3.8249,0.1149
52.6465696465696,3.8207,-3.2922
52.6340956340956,3.8232,-1.5273
52.6237006237006,3.8231,-1.9232
52.6070686070686,3.8211,-3.2105
52.5779625779626,3.816,-6.3801
52.5592515592516,3.8226,-1.5273
52.5488565488565,3.8226,-1.9258
52.5384615384615,3.8234,-1.466
52.5259875259875,3.8211,-3.1671
52.5197505197505,3.8262,0.2145
52.5093555093555,3.8217,-3.0777
52.4968814968815,3.8239,-1.3639
52.4906444906445,3.8241,-1.3307
52.4760914760915,3.8217,-2.9883
52.4594594594595,3.8212,-2.9857
52.4324324324324,3.8157,-6.5002
52.4054054054054,3.8199,-3.0777
52.3825363825364,3.8173,-4.8323
52.3638253638254,3.8222,-1.3996
52.3555093555093,3.8229,-1.3639
52.3326403326403,3.815,-6.5691
52.2993762993763,3.8165,-4.8911
52.2765072765073,3.8189,-3.1696
52.2577962577962,3.819,-3.1671
52.2557172557173,3.8268,1.6781
52.2598752598753,3.8253,-0.0868
52.2557172557173,3.8238,-1.2719
52.2370062370062,3.8184,-4.6229
52.2058212058212,3.8153,-6.0021
52.1704781704782,3.8136,-6.5717
52.1372141372141,3.8155,-4.8936
52.1247401247401,3.8234,0.2145
52.1205821205821,3.8219,-1.3639
52.1164241164241,3.8243,-0.0868
52.1018711018711,3.8182,-4.2449
52.0852390852391,3.8214,-1.7189
52.0706860706861,3.8197,-2.9551
52.054054054054,3.8195,-2.9576
52.037422037422,3.8194,-2.9576
52.016632016632,3.8172,-4.2423
51.985446985447,3.8133,-6.5027
51.9459459459459,3.8121,-6.6432
51.9230769230769,3.8197,-1.4328
51.9251559251559,3.8254,1.6883
51.9293139293139,3.8239,-0.0664
51.9521829521829,3.837,8.0352
52.010395010395,3.8458,12.1039
52.0790020790021,3.8473,11.3326
52.1143451143451,3.8355,2.6563
52.1268191268191,3.8333,1.8211
52.1434511434511,3.8355,3.6141
52.1642411642412,3.8357,3.5221
52.1933471933472,3.8399,6.1324
52.2141372141372,3.8338,1.7061
52.2390852390852,3.8414,6.9676
52.2765072765073,3.8409,5.8259
52.3076923076923,3.8402,5.1287
52.3409563409563,3.8423,6.2295
52.3721413721414,3.8401,4.4416
52.3866943866944,3.8352,1.3103
52.3991683991684,3.836,2.36
52.4074844074844,3.8338,1.0344
52.4158004158004,3.8352,2.0714
52.4261954261954,3.8337,1.1723
52.4303534303534,3.8323,0.4163
52.4345114345114,3.8327,0.8684
52.4386694386694,3.8325,0.7816
52.4407484407484,3.831,-0.0639
52.4407484407484,3.8307,-0.1047
52.4407484407484,3.8305,-0.1047
52.4386694386694,3.8303,-0.1584
52.4365904365904,3.8298,-0.3908
52.4345114345114,3.8293,-0.6411
52.4282744282744,3.8275,-1.6499
52.4178794178794,3.8263,-2.2169
52.4033264033264,3.8248,-2.8938
52.3866943866944,3.8246,-2.6639
52.3721413721414,3.8244,-2.5541
52.3534303534303,3.8229,-3.3918
52.3326403326403,3.8209,-4.4365
52.3056133056133,3.8194,-5.0035
52.2806652806653,3.8216,-3.2667
52.2619542619543,3.8209,-3.66
52.2432432432432,3.8219,-2.8555
52.2203742203742,3.819,-4.7123
52.1954261954262,3.819,-4.3343
52.1725571725572,3.8202,-3.3765
52.1559251559252,3.8211,-2.7814
52.1392931392931,3.8211,-2.858
52.1205821205821,3.8197,-3.6983
52.1081081081081,3.8236,-1.0267
52.1018711018711,3.8241,-1.0242
52.0956340956341,3.8244,-1.0242
52.0893970893971,3.8246,-1.0267
52.0893970893971,3.8276,0.7969
52.0893970893971,3.8263,-0.2631
52.0914760914761,3.8283,0.7918
52.0935550935551,3.8271,-0.0179
52.0956340956341,3.8286,0.7867
52.0956340956341,3.8261,-0.8786
52.0977130977131,3.8294,1.3537
52.1122661122661,3.8333,3.4634
52.1330561330561,3.8348,3.8848
52.1559251559252,3.8359,4.13
52.1704781704782,3.8316,1.0676
52.1787941787942,3.8315,1.1596
52.1850311850312,3.8311,0.9833
52.1891891891892,3.8305,0.5798
52.1933471933472,3.8315,1.3613
52.1975051975052,3.8288,-0.3984
52.1975051975052,3.83,0.521
